date,holiday_name,holiday,shutdown,mini_shutdown,warehouse_limited,shops_closed,winter_school_holidays,school_holidays,blackout,mov_change,frankfurt_shutdown,precipitation,snow,warehouse
2022-11-11,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Brno_1
2023-09-28,Den ceske statnosti,1,0,0,0,1,0,0,0,0.0,0,0.0,0.0,Brno_1
2021-01-03,,0,0,0,0,0,0,0,0,0.0,0,1.5,0.0,Brno_1
2023-11-19,,0,0,0,0,0,0,0,0,0.0,0,2.59,0.26,Brno_1
2021-01-01,New Years Day,1,0,0,0,1,0,0,0,0.0,0,0.0,0.0,Brno_1
2023-11-17,Den boje za svobodu a demokracii,1,0,0,0,0,0,0,0,0.0,0,1.38,0.0,Brno_1
2020-04-10,Good Friday,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-12-25,1st Christmas Day,1,0,0,0,1,0,0,0,0.0,0,0.0,0.0,Brno_1
2019-04-20,,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2021-04-03,,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-11-15,,0,0,0,0,0,0,0,0,0.0,0,0.6,0.0,Brno_1
2021-01-04,,0,0,0,0,0,0,0,0,0.0,0,0.3,0.0,Brno_1
2022-01-01,New Years Day,1,0,0,0,1,0,0,0,0.0,0,0.0,0.0,Brno_1
2021-04-05,Easter Monday,1,0,0,0,1,0,0,0,0.0,0,0.0,0.0,Brno_1
2022-04-18,Easter Monday,1,0,0,0,1,0,0,0,0.0,0,0.49,0.0,Brno_1
2023-04-06,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Brno_1
2023-11-16,,0,0,0,0,0,0,0,0,0.0,0,1.45,0.0,Brno_1
2020-05-02,,0,0,0,0,0,0,0,0,0.0,0,1.4,0.0,Brno_1
2022-07-01,,0,0,0,0,0,0,0,0,0.0,0,4.16,0.0,Brno_1
2020-11-18,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2021-10-27,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2023-09-27,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-05-07,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2023-10-29,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-09-29,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2019-10-29,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-04-14,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-09-23,,0,0,0,0,0,0,0,0,0.0,0,6.8,0.0,Brno_1
2024-02-23,,0,0,0,0,0,0,0,0,0.0,0,8.66,0.0,Brno_1
2020-06-25,,0,0,0,0,0,0,0,0,0.0,0,6.9,0.0,Brno_1
2022-07-26,,0,0,0,0,0,0,0,0,0.0,0,12.76,0.0,Brno_1
2024-03-01,,0,0,0,0,0,0,0,0,0.0,0,5.37,0.0,Brno_1
2022-05-06,,0,0,0,0,0,0,0,0,0.0,0,8.51,0.0,Brno_1
2022-05-05,,0,0,0,0,0,0,0,0,0.0,0,6.08,0.0,Brno_1
2022-01-04,,0,0,0,0,0,0,0,0,0.0,0,6.0,0.0,Brno_1
2023-09-19,,0,0,0,0,0,0,0,0,0.0,0,7.84,0.0,Brno_1
2022-08-06,,0,0,0,0,0,0,0,0,0.0,0,9.59,0.0,Brno_1
2021-01-19,,0,0,0,0,0,0,0,0,0.0,0,0.3,7.0,Brno_1
2022-06-29,,0,0,0,0,0,0,0,0,0.0,0,5.37,0.0,Brno_1
2020-04-18,,0,0,0,0,0,0,0,0,0.0,0,5.7,0.0,Brno_1
2020-06-28,,0,0,0,0,0,0,0,0,0.0,0,8.3,0.0,Brno_1
2024-02-08,,0,0,0,0,0,1,0,0,0.0,0,8.09,0.0,Brno_1
2022-08-28,,0,0,0,0,0,0,0,0,0.0,0,5.73,0.0,Brno_1
2023-08-27,,0,0,0,0,0,0,0,0,0.0,0,5.25,0.0,Brno_1
2022-06-13,,0,0,0,0,0,0,0,0,0.0,0,8.79,0.0,Brno_1
2019-08-12,,0,0,0,0,0,0,0,0,0.0,0,18.8,0.0,Brno_1
2020-06-13,,0,0,0,0,0,0,0,0,0.0,0,6.2,0.0,Brno_1
2019-07-13,,0,0,0,0,0,0,0,0,0.0,0,8.5,0.0,Brno_1
2023-11-10,,0,0,0,0,0,0,0,0,0.0,0,5.11,0.0,Brno_1
2022-04-04,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2019-11-09,,0,0,0,0,0,0,0,0,0.0,0,0.4,0.0,Brno_1
2021-08-20,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2022-05-22,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-05-19,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2019-09-24,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2022-02-03,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.64,Brno_1
2019-01-22,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2024-01-27,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-03-09,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2021-04-18,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-12-08,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2019-05-24,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-04-23,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2023-11-08,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2021-10-05,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2019-11-20,,0,0,0,0,0,0,0,0,0.0,0,2.4,0.0,Brno_1
2022-06-06,,0,0,0,0,0,0,0,0,0.0,0,2.0,0.0,Brno_1
2021-03-21,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-01-18,,0,0,0,0,0,0,0,0,0.0,0,3.4,0.0,Brno_1
2022-08-05,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-05-31,,0,0,0,0,0,0,0,0,0.0,0,1.4,0.0,Brno_1
2022-05-18,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2023-10-08,,0,0,0,0,0,0,0,0,0.0,0,0.74,0.0,Brno_1
2021-09-20,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2022-03-01,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2019-06-09,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2021-01-21,,0,0,0,0,0,0,0,0,0.0,0,0.0,1.0,Brno_1
2023-11-04,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2022-07-21,,0,0,0,0,0,0,0,0,0.0,0,0.5,0.0,Brno_1
2020-01-19,,0,0,0,0,0,0,0,0,0.0,0,0.7,3.0,Brno_1
2020-10-02,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2019-01-26,,0,0,0,0,0,0,0,0,0.0,0,1.5,0.0,Brno_1
2020-02-09,,0,0,0,0,0,0,0,0,0.0,0,0.1,0.0,Brno_1
2019-10-01,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2022-08-19,,0,0,0,0,0,0,0,0,0.0,0,0.21,0.0,Brno_1
2021-05-24,,0,0,0,0,0,0,0,0,0.0,0,2.6,0.0,Brno_1
2020-11-08,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2019-11-24,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-11-29,,0,0,0,0,0,0,0,0,0.0,0,1.7,0.0,Brno_1
2021-11-25,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2019-11-19,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2023-09-18,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-09-19,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2024-03-06,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-04-25,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2023-08-19,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2024-02-26,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2021-04-25,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2019-02-05,,0,0,0,0,0,0,0,0,0.0,0,0.0,2.0,Brno_1
2019-09-18,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2021-10-19,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2021-01-31,,0,0,0,0,0,0,0,0,0.0,0,0.3,1.0,Brno_1
2020-07-27,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2024-01-22,,0,0,0,0,0,0,0,0,0.0,0,0.18,1.1,Brno_1
2022-03-24,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-08-20,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2019-03-21,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2023-10-18,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2021-11-23,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2023-10-03,,0,0,0,0,0,0,0,0,0.0,0,0.96,0.0,Brno_1
2019-03-31,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2021-04-08,,0,0,0,0,0,0,0,0,0.0,0,0.0,1.0,Brno_1
2021-04-09,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-11-25,,0,0,0,0,0,0,0,0,0.0,0,0.5,0.0,Brno_1
2020-02-25,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-03-24,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-05-05,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2021-11-09,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2019-02-04,,0,0,0,0,0,0,0,0,0.0,0,0.5,3.0,Brno_1
2019-07-20,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2021-11-05,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2019-10-30,,0,0,0,0,0,0,0,0,0.0,0,0.1,0.0,Brno_1
2021-12-02,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2022-05-20,,0,0,0,0,0,0,0,0,0.0,0,2.56,0.0,Brno_1
2021-07-22,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-02-02,,0,0,0,0,0,0,0,0,0.0,0,4.1,0.0,Brno_1
2022-08-09,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2019-12-07,,0,0,0,0,0,0,0,0,0.0,0,1.4,0.0,Brno_1
2019-03-19,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2019-10-06,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2023-07-21,,0,0,0,0,0,0,0,0,0.0,0,4.5,0.0,Brno_1
2019-03-03,,0,0,0,0,0,0,0,0,0.0,0,0.2,0.0,Brno_1
2020-06-01,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2019-03-05,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2022-03-19,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2019-10-19,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2022-01-07,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2022-05-29,,0,0,0,0,0,0,0,0,0.0,0,1.47,0.0,Brno_1
2020-11-09,,0,0,0,1,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-11-28,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2024-01-31,,0,0,0,0,0,0,0,0,0.0,0,0.31,0.0,Brno_1
2020-11-22,,0,0,0,0,0,0,0,0,0.0,0,0.1,0.0,Brno_1
2021-02-05,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2021-07-01,,0,0,0,0,0,0,0,0,0.0,0,0.4,0.0,Brno_1
2022-07-20,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-12-04,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2021-05-05,,0,0,0,0,0,0,0,0,0.0,0,1.0,0.0,Brno_1
2021-04-20,,0,0,0,0,0,0,0,0,0.0,0,2.3,0.0,Brno_1
2019-02-20,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-12-09,,0,0,0,0,0,0,0,0,0.0,0,0.3,0.0,Brno_1
2024-03-05,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2019-01-06,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2019-03-27,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2019-02-07,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2019-10-24,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2019-06-28,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2021-02-24,,0,0,0,0,0,1,0,0,0.0,0,0.0,0.0,Brno_1
2022-03-08,International womens day,0,0,0,0,0,1,0,0,0.0,0,0.0,0.0,Brno_1
2022-03-09,,0,0,0,0,0,1,0,0,0.0,0,0.0,0.0,Brno_1
2019-02-28,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-09-18,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2024-02-02,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2021-05-26,,0,0,0,0,0,0,0,0,0.0,0,0.1,0.0,Brno_1
2019-06-26,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-07-31,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2019-02-11,,0,0,0,0,0,0,0,0,0.0,0,0.4,0.0,Brno_1
2021-03-10,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-09-15,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2021-11-12,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2019-06-14,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2019-12-11,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2022-07-16,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-01-12,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-06-15,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-03-10,,0,0,0,0,0,0,0,0,0.0,0,0.4,0.0,Brno_1
2023-11-15,,0,0,0,0,0,0,0,0,0.0,0,4.3,0.0,Brno_1
2022-05-10,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2021-11-15,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2022-07-14,,0,0,0,0,0,0,0,0,0.0,0,2.64,0.0,Brno_1
2023-10-10,,0,0,0,0,0,0,0,0,0.0,0,0.4,0.0,Brno_1
2019-06-12,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-01-16,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2021-07-15,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2022-01-12,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2022-02-12,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-08-17,,0,0,0,0,0,0,0,0,0.0,0,3.5,0.0,Brno_1
2021-01-12,,0,0,0,0,0,0,0,0,0.0,0,2.1,4.0,Brno_1
2019-01-16,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-11-10,,0,0,0,1,0,0,0,0,0.0,0,0.1,0.0,Brno_1
2020-11-11,,0,0,0,1,0,0,0,0,0.0,0,0.4,0.0,Brno_1
2019-11-17,Den boje za svobodu a demokracii,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-09-14,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2022-07-17,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2022-05-14,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2022-06-17,,0,0,0,0,0,0,0,0,0.0,0,0.15,0.0,Brno_1
2023-07-16,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2021-12-16,,0,0,0,0,0,0,0,0,0.0,0,0.4,0.0,Brno_1
2022-03-13,,0,0,0,0,0,1,0,0,0.0,0,0.0,0.0,Brno_1
2019-02-17,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-04-08,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-11-21,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-05-25,,0,0,0,0,0,0,0,0,0.0,0,1.1,0.0,Brno_1
2020-03-20,,0,0,0,0,0,0,0,0,0.0,0,1.0,0.0,Brno_1
2022-01-27,,0,0,0,0,0,0,0,0,0.0,0,0.11,0.0,Brno_1
2022-10-01,,0,0,0,0,0,0,0,0,0.0,0,0.26,0.0,Brno_1
2020-11-26,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2024-01-30,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2024-01-09,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2021-06-02,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-01-20,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2021-08-06,,0,0,0,0,0,0,0,0,0.0,0,0.2,0.0,Brno_1
2022-10-09,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-04-28,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2021-08-07,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-10-26,,0,0,0,0,0,0,0,0,0.0,0,0.1,0.0,Brno_1
2023-10-06,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2021-02-04,,0,0,0,0,0,0,0,0,0.0,0,1.8,0.0,Brno_1
2020-02-24,,0,0,0,0,0,0,0,0,0.0,0,0.2,0.0,Brno_1
2021-05-27,,0,0,0,0,0,0,0,0,0.0,0,0.5,0.0,Brno_1
2020-10-25,,0,0,0,0,0,0,0,0,0.0,0,0.1,0.0,Brno_1
2021-01-24,,0,0,0,0,0,0,0,0,0.0,0,2.0,1.0,Brno_1
2020-07-01,,0,0,0,0,0,0,0,0,0.0,0,1.3,0.0,Brno_1
2020-08-07,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2019-11-26,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-09-30,,0,0,0,0,0,0,0,0,0.0,0,0.1,0.0,Brno_1
2022-09-22,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2021-03-03,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-02-27,,0,0,0,0,0,0,0,0,0.0,0,4.1,0.0,Brno_1
2023-11-06,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2021-10-03,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2022-04-01,,0,0,0,0,0,0,0,0,0.0,0,0.2,0.16,Brno_1
2019-11-25,,0,0,0,0,0,0,0,0,0.0,0,0.3,0.0,Brno_1
2020-10-24,,0,0,0,0,0,0,0,0,0.0,0,1.7,0.0,Brno_1
2019-07-28,,0,0,0,0,0,0,0,0,0.0,0,2.5,0.0,Brno_1
2020-01-06,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2022-06-22,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2022-09-19,,0,0,0,0,0,0,0,0,0.0,0,2.77,0.0,Brno_1
2020-07-26,,0,0,0,0,0,0,0,0,0.0,0,1.6,0.0,Brno_1
2019-11-22,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-02-08,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2021-10-09,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2023-11-30,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2022-08-04,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2023-10-26,,0,0,0,0,0,0,0,0,0.0,0,1.23,0.0,Brno_1
2021-05-28,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2019-09-30,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2021-02-27,,0,0,0,0,0,1,0,0,0.0,0,1.5,0.0,Brno_1
2021-02-22,,0,0,0,0,0,1,0,0,0.0,0,0.8,0.0,Brno_1
2021-02-23,,0,0,0,0,0,1,0,0,0.0,0,0.0,0.0,Brno_1
2020-11-27,,0,0,0,0,0,0,0,0,0.0,0,1.0,0.0,Brno_1
2023-07-24,,0,0,0,0,0,0,0,0,0.0,0,1.38,0.0,Brno_1
2020-04-01,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2021-09-18,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2020-03-21,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2023-10-30,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2019-01-21,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2019-08-08,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2021-06-30,,0,0,0,0,0,0,0,0,0.0,0,0.8,0.0,Brno_1
2019-12-02,,0,0,0,0,0,0,0,0,0.0,0,0.1,0.0,Brno_1
2020-11-02,,0,0,0,0,0,0,0,0,0.0,0,0.1,0.0,Brno_1
2024-01-04,,0,0,0,0,0,0,0,0,0.0,0,0.43,0.0,Brno_1
2020-04-19,,0,0,0,0,0,0,0,0,0.0,0,0.2,0.0,Brno_1
2020-10-01,,0,0,0,0,0,0,0,0,0.0,0,0.1,0.0,Brno_1
2021-06-19,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2019-05-25,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2022-04-05,,0,0,0,0,0,0,0,0,0.0,0,2.65,0.0,Brno_1
2020-03-18,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2023-12-04,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2021-02-01,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2022-03-06,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2021-02-21,,0,0,0,0,0,0,0,0,0.0,0,0.1,0.0,Brno_1
2019-12-19,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2021-12-19,,0,0,0,0,0,0,0,0,0.0,0,1.2,0.0,Brno_1
2020-12-19,,0,0,0,0,0,0,0,0,0.0,0,1.8,0.0,Brno_1
2020-12-22,,0,0,0,0,0,0,0,0,0.0,0,4.9,0.0,Brno_1
2023-12-28,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2019-11-27,,0,0,0,0,0,0,0,0,0.0,0,1.0,0.0,Brno_1
2024-02-01,,0,0,0,0,0,0,0,0,0.0,0,0.2,0.0,Brno_1
2021-06-08,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2019-01-20,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2019-04-25,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2019-08-27,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2021-08-26,,0,0,0,0,0,0,0,0,0.0,0,4.4,0.0,Brno_1
2022-09-02,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2022-09-09,,0,0,0,0,0,0,0,0,0.0,0,0.4,0.0,Brno_1
2023-09-09,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2021-08-28,,0,0,0,0,0,0,0,0,0.0,0,1.2,0.0,Brno_1
2021-08-24,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2021-09-08,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2019-09-05,,0,0,0,0,0,0,0,0,0.0,0,0.3,0.0,Brno_1
2021-09-06,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
2023-02-18,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Brno_1
2023-05-22,,0,0,0,0,0,0,0,0,1.0,0,4.82,0.0,Brno_1
2023-06-25,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Brno_1
2023-05-18,,0,0,0,0,0,0,0,0,1.0,0,0.54,0.0,Brno_1
2023-03-22,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Brno_1
2023-02-07,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Brno_1
2023-06-19,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Brno_1
2023-06-04,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Brno_1
2023-04-27,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Brno_1
2023-02-23,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Brno_1
2022-11-03,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Brno_1
2023-01-30,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.2,Brno_1
2023-03-02,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Brno_1
2023-05-21,,0,0,0,0,0,0,0,0,1.0,0,0.37,0.0,Brno_1
2023-03-18,,0,0,0,0,0,1,0,0,1.0,0,0.0,0.0,Brno_1
2023-02-02,,0,0,0,0,0,0,0,0,1.0,0,0.22,0.15,Brno_1
2023-03-26,,0,0,0,0,0,0,0,0,1.0,0,1.33,0.0,Brno_1
2023-02-19,,0,0,0,0,0,0,0,0,1.0,0,0.54,0.0,Brno_1
2023-03-24,,0,0,0,0,0,0,0,0,1.0,0,4.78,0.0,Brno_1
2022-12-08,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.54,Brno_1
2022-10-23,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Brno_1
2023-03-31,,0,0,0,0,0,0,0,0,1.0,0,3.34,0.0,Brno_1
2023-09-11,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Brno_1
